insertion,54000,1.65502,0.000137,2.98776,
selection,54000,8.66872,8.58312,8.56579,
quick,54000,0.009415,0.00127,0.001332,
merge,54000,0.056661,0.037526,0.038004,
comb,54000,0.021855,0.006167,0.008259,
bubble,54000,12.6775,1.95085,9.80905,
insertion,54000,1.58388,0.000136,2.96013,
selection,54000,8.66807,8.57952,8.57457,
quick,55000,0.008517,0.001629,0.001633,
merge,55000,0.054283,0.037723,0.040145,
comb,55000,0.023258,0.006527,0.008856,
bubble,55000,13.0622,2.01668,10.0417,
insertion,55000,1.64128,0.000227,3.05578,
selection,55000,9.07268,8.94299,8.93436,
quick,55000,0.009069,0.001359,0.001684,
merge,55000,0.055151,0.037982,0.038866,
comb,55000,0.022524,0.006852,0.008646,
bubble,55000,13.1319,2.02038,10.0448,
insertion,55000,1.63801,0.000145,3.07174,
selection,55000,9.10114,8.94526,8.87873,
quick,55000,0.008954,0.001105,0.001274,
merge,55000,0.053896,0.037481,0.040904,
comb,55000,0.022368,0.006244,0.00861,
bubble,55000,13.083,2.01792,10.0388,
insertion,55000,1.63273,0.000145,3.08578,
selection,55000,9.0463,9.05109,8.92169,
quick,55000,0.008994,0.001507,0.001243,
merge,55000,0.057485,0.038348,0.038846,
comb,55000,0.020758,0.006513,0.009052,
bubble,55000,13.0377,2.0149,10.0182,
insertion,55000,1.63527,0.000135,3.06161,
selection,55000,9.02155,8.8422,8.83387,
quick,55000,0.009524,0.001326,0.00135,
merge,55000,0.062095,0.040444,0.03812,
comb,55000,0.021754,0.006837,0.009197,
bubble,55000,13.1699,2.02525,10.1599,
insertion,55000,1.64281,0.000147,3.0591,
selection,55000,9.07121,8.9038,8.89291,
quick,55000,0.009494,0.001205,0.00193,
merge,55000,0.062641,0.040976,0.037933,
comb,55000,0.02309,0.00651,0.00914,
bubble,55000,13.1834,2.01988,10.0417,
insertion,55000,1.65515,0.000144,3.07577,
selection,55000,9.01258,8.86997,8.90631,
quick,55000,0.009219,0.001734,0.001384,
merge,55000,0.059777,0.038967,0.037873,
comb,55000,0.021794,0.006525,0.008846,
bubble,55000,13.0814,2.01872,10.0579,
insertion,55000,1.63662,0.000149,3.07783,
selection,55000,8.98862,8.88877,8.88866,
quick,55000,0.009738,0.001636,0.002306,
merge,55000,0.05978,0.039527,0.038701,
comb,55000,0.019786,0.006442,0.008792,
bubble,55000,13.0616,2.02686,10.0724,
insertion,55000,1.7313,0.000142,3.08416,
selection,55000,8.99183,8.89321,8.8548,
quick,55000,0.010039,0.001254,0.001812,
merge,55000,0.059294,0.039039,0.037287,
comb,55000,0.022496,0.006785,0.010187,
bubble,55000,13.1222,2.03518,10.2918,
insertion,55000,1.62732,0.000134,3.07168,
selection,55000,9.05076,8.92063,8.86405,
quick,55000,0.009369,0.001736,0.001447,
merge,55000,0.059007,0.039798,0.03748,
comb,55000,0.018974,0.006209,0.010284,
bubble,55000,13.2864,2.03201,10.1118,
insertion,55000,1.63145,0.00014,3.07842,
selection,55000,9.02659,8.91714,8.88165,
quick,56000,0.009585,0.001672,0.001745,
merge,56000,0.058472,0.040745,0.038155,
comb,56000,0.020246,0.006283,0.009155,
bubble,56000,13.5884,2.09718,10.6676,
insertion,56000,1.71242,0.000151,3.23363,
selection,56000,9.36466,9.25089,9.25109,
quick,56000,0.00911,0.001575,0.001605,
merge,56000,0.055115,0.040371,0.04074,
comb,56000,0.020751,0.006478,0.009001,
bubble,56000,13.5727,2.09882,10.4863,
insertion,56000,1.78459,0.000143,3.21074,
selection,56000,9.31198,9.21826,9.22921,
quick,56000,0.009147,0.001181,0.001841,
merge,56000,0.060467,0.038922,0.039582,
comb,56000,0.020762,0.006708,0.008253,
bubble,56000,13.575,2.10227,10.4665,
insertion,56000,1.71369,0.000136,3.23004,
selection,56000,9.415,9.26966,9.18562,
quick,56000,0.009161,0.001109,0.001512,
merge,56000,0.057575,0.039167,0.040004,
comb,56000,0.022483,0.006981,0.00929,
bubble,56000,13.6494,2.08412,10.3515,
insertion,56000,1.7303,0.000142,3.20824,
selection,56000,9.3289,9.19646,9.22309,
quick,56000,0.009673,0.001228,0.001521,
merge,56000,0.057894,0.040063,0.039056,
comb,56000,0.019391,0.006312,0.008984,
bubble,56000,13.5732,2.10714,10.5077,
insertion,56000,1.69712,0.000156,3.22827,
selection,56000,9.3945,9.2945,9.21117,
quick,56000,0.009139,0.00115,0.001844,
merge,56000,0.056701,0.039341,0.039499,
comb,56000,0.023453,0.007206,0.008552,
bubble,56000,13.688,2.09765,10.3983,
insertion,56000,1.78603,0.000145,3.23315,
selection,56000,9.32966,9.17656,9.23249,
quick,56000,0.009363,0.001525,0.001971,
merge,56000,0.056931,0.039929,0.03892,
comb,56000,0.022982,0.006476,0.008868,
bubble,56000,13.5624,2.09858,10.3589,
insertion,56000,1.72495,0.000147,3.24247,
selection,56000,9.34386,9.2474,9.21442,
quick,56000,0.00924,0.001104,0.001504,
merge,56000,0.057138,0.040287,0.039561,
comb,56000,0.022207,0.007317,0.009723,
bubble,56000,13.6347,2.09291,10.4042,
insertion,56000,1.70872,0.000141,3.23089,
selection,56000,9.39444,9.19836,9.22881,
quick,56000,0.009533,0.001459,0.00181,
merge,56000,0.056232,0.039461,0.040167,
comb,56000,0.022939,0.006839,0.008748,
bubble,56000,13.5742,2.08763,10.4503,
insertion,56000,1.70627,0.000141,3.24108,
selection,56000,9.29224,9.23579,9.27251,
quick,56000,0.008966,0.001109,0.001576,
merge,56000,0.056486,0.039369,0.039188,
comb,56000,0.022724,0.006866,0.009233,
bubble,56000,13.6706,2.09184,10.7053,
insertion,56000,1.70932,0.000141,3.22572,
selection,56000,9.31168,9.24103,9.1585,
quick,57000,0.009584,0.001205,0.001387,
merge,57000,0.05871,0.043045,0.040738,
comb,57000,0.024037,0.006837,0.00945,
bubble,57000,14.0138,2.20382,10.8707,
insertion,57000,1.76234,0.000145,3.31602,
selection,57000,9.66146,9.54512,9.58241,
quick,57000,0.009349,0.00144,0.001813,
merge,57000,0.061114,0.044982,0.037011,
comb,57000,0.019416,0.006654,0.0096,
bubble,57000,14.0151,2.17759,10.8467,
insertion,57000,1.82012,0.000236,3.32549,
selection,57000,9.68677,9.61929,9.53123,
quick,57000,0.008999,0.001539,0.00148,
merge,57000,0.056533,0.03949,0.040655,
comb,57000,0.020471,0.007021,0.008459,
bubble,57000,13.9814,2.15257,10.8611,
insertion,57000,1.76967,0.000146,3.30663,
selection,57000,9.60887,9.49832,9.49439,
quick,57000,0.009325,0.001646,0.001419,
merge,57000,0.058704,0.04272,0.03991,
comb,57000,0.020356,0.00627,0.009447,
bubble,57000,13.9582,2.2922,10.7646,
insertion,57000,1.75212,0.000145,3.2999,
selection,57000,9.65749,9.52585,9.52625,
quick,57000,0.01003,0.001439,0.001766,
merge,57000,0.06009,0.042359,0.038392,
comb,57000,0.021266,0.006813,0.009208,
bubble,57000,14.101,2.15377,10.9468,
insertion,57000,1.75634,0.00015,3.29925,
selection,57000,9.65749,9.5265,9.56211,
quick,57000,0.009423,0.001244,0.001761,
merge,57000,0.058183,0.041627,0.039501,
comb,57000,0.024721,0.006393,0.008648,
bubble,57000,14.1114,2.17866,10.8741,
insertion,57000,1.81372,0.000146,3.31393,
selection,57000,9.67866,9.56997,9.54873,
quick,57000,0.009921,0.001378,0.001763,
merge,57000,0.057669,0.041448,0.03878,
comb,57000,0.02013,0.005927,0.00874,
bubble,57000,13.9979,2.17013,10.8926,
insertion,57000,1.76881,0.000144,3.30664,
selection,57000,9.68581,9.5159,9.53855,
quick,57000,0.009752,0.001463,0.0018,
merge,57000,0.058922,0.04055,0.040196,
comb,57000,0.024227,0.007508,0.009226,
bubble,57000,14.1624,2.15412,10.7174,
insertion,57000,1.75448,0.000146,3.30977,
selection,57000,9.75448,9.56247,9.56161,
quick,57000,0.01001,0.001647,0.001567,
merge,57000,0.059601,0.042238,0.037862,
comb,57000,0.019446,0.006216,0.009502,
bubble,57000,14.0525,2.15992,10.9244,
insertion,57000,1.76262,0.000139,3.30007,
selection,57000,9.68036,9.52775,9.53012,
quick,57000,0.00909,0.001222,0.001493,
merge,57000,0.059018,0.042421,0.037751,
comb,57000,0.020079,0.006389,0.008978,
bubble,57000,14.0875,2.17311,10.8361,
insertion,57000,1.75642,0.00015,3.30582,
selection,57000,9.62866,9.5373,9.56695,
quick,58000,0.01032,0.001813,0.001844,
merge,58000,0.06403,0.048385,0.038498,
comb,58000,0.019712,0.005308,0.009604,
bubble,58000,14.5123,2.23459,11.2757,
insertion,58000,1.84522,0.000147,3.45847,
selection,58000,10.0154,9.91989,9.87214,
quick,58000,0.010414,0.001583,0.00172,
merge,58000,0.06438,0.04225,0.038163,
comb,58000,0.023897,0.00724,0.008405,
bubble,58000,14.4233,2.2566,11.1081,
insertion,58000,1.91688,0.000147,3.48634,
selection,58000,10.036,9.9364,9.91707,
quick,58000,0.00985,0.001504,0.00171,
merge,58000,0.065722,0.043967,0.039837,
comb,58000,0.022526,0.010015,0.008973,
bubble,58000,14.4381,2.24628,11.3538,
insertion,58000,1.85319,0.000148,3.47042,
selection,58000,10.0005,9.91952,9.92678,
quick,58000,0.010039,0.001539,0.001732,
merge,58000,0.063602,0.047835,0.061451,
comb,58000,0.038027,0.009666,0.011281,
bubble,58000,14.5203,2.24504,11.1284,
insertion,58000,1.85234,0.00024,3.47852,
selection,58000,10.0144,9.92321,9.95817,
quick,58000,0.010024,0.001442,0.002089,
merge,58000,0.064379,0.042655,0.037886,
comb,58000,0.019748,0.006541,0.009405,
bubble,58000,14.4202,2.24579,11.1211,
insertion,58000,1.84327,0.000147,3.44822,
selection,58000,9.98875,9.88596,9.86842,
quick,58000,0.00969,0.001504,0.001921,
merge,58000,0.062998,0.04173,0.039683,
comb,58000,0.021357,0.006809,0.009945,
bubble,58000,14.49,2.23751,11.1075,
insertion,58000,1.85191,0.000246,3.46564,
selection,58000,9.97988,9.88043,9.90125,
quick,58000,0.010217,0.001345,0.001489,
merge,58000,0.060735,0.04083,0.04078,
comb,58000,0.023582,0.006735,0.009683,
bubble,58000,14.5277,2.2546,11.1527,
insertion,58000,1.84486,0.000148,3.45883,
selection,58000,10.0017,9.93995,9.8989,
quick,58000,0.009992,0.001745,0.001952,
merge,58000,0.059839,0.040378,0.041294,
comb,58000,0.02364,0.007459,0.009246,
bubble,58000,14.5043,2.2546,11.3186,
insertion,58000,1.90463,0.000146,3.45189,
selection,58000,10.0226,9.92451,9.91509,
quick,58000,0.009204,0.001193,0.00181,
merge,58000,0.06017,0.041312,0.03993,
comb,58000,0.021145,0.006939,0.009323,
bubble,58000,14.5178,2.70892,11.5247,
insertion,58000,1.82693,0.000148,3.45828,
selection,58000,10.0562,9.92126,9.89873,
quick,58000,0.010507,0.001306,0.001429,
merge,58000,0.06269,0.045745,0.050464,
comb,58000,0.039766,0.010022,0.013763,
bubble,58000,14.5534,2.23389,11.1908,
insertion,58000,1.83849,0.000146,3.46207,
selection,58000,9.92847,9.89189,9.92986,
quick,59000,0.010786,0.001953,0.002211,
merge,59000,0.066296,0.044289,0.037287,
comb,59000,0.020404,0.006355,0.010129,
bubble,59000,15.0105,2.33747,11.5404,
insertion,59000,1.88675,0.000161,3.53689,
selection,59000,10.3527,10.2193,10.2362,
quick,59000,0.010447,0.001469,0.001622,
merge,59000,0.063379,0.044185,0.038516,
comb,59000,0.020555,0.006504,0.008737,
bubble,59000,17.9734,3.44067,11.5983,
insertion,59000,1.88734,0.000149,3.52772,
selection,59000,10.3779,10.248,10.2753,
quick,59000,0.009952,0.001453,0.001675,
merge,59000,0.062195,0.043745,0.036759,
comb,59000,0.020588,0.007513,0.008726,
bubble,59000,15.0494,2.33756,11.5836,
insertion,59000,1.87843,0.00015,3.53259,
selection,59000,10.3815,10.2554,10.2117,
quick,59000,0.010463,0.001379,0.001212,
merge,59000,0.084174,0.063223,0.046036,
comb,59000,0.023247,0.007034,0.00925,
bubble,59000,15.1012,2.32886,11.8047,
insertion,59000,1.88577,0.00015,3.55558,
selection,59000,10.3388,10.1959,10.2364,
quick,59000,0.0111,0.001597,0.00173,
merge,59000,0.063046,0.044458,0.035342,
comb,59000,0.01784,0.006496,0.010441,
bubble,59000,15.0954,2.33803,11.6414,
insertion,59000,1.87261,0.00015,3.56354,
selection,59000,10.3369,10.224,10.2652,
quick,59000,0.010093,0.001511,0.001923,
merge,59000,0.067766,0.045243,0.036453,
comb,59000,0.021274,0.006629,0.008476,
bubble,59000,15.1594,2.33257,11.6949,
insertion,59000,1.8951,0.000156,3.54054,
selection,59000,10.3028,10.199,10.1822,
quick,59000,0.010336,0.001501,0.002052,
merge,59000,0.063676,0.044347,0.04067,
comb,59000,0.021049,0.006977,0.010068,
bubble,59000,14.9974,2.32235,11.5427,
insertion,59000,1.88462,0.000152,3.51209,
selection,59000,10.3129,10.2434,10.3289,
quick,59000,0.009731,0.001855,0.001624,
merge,59000,0.06395,0.044361,0.040166,
comb,59000,0.021751,0.007039,0.008961,
bubble,59000,15.0012,2.34627,11.7666,
insertion,59000,1.87131,0.000149,3.52275,
selection,59000,10.3511,10.2542,10.2563,
quick,59000,0.010396,0.001784,0.001694,
merge,59000,0.060548,0.043804,0.040029,
comb,59000,0.019539,0.006064,0.009486,
bubble,59000,15.0117,2.3259,11.5083,
insertion,59000,1.86529,0.000161,3.52119,
selection,59000,10.3901,10.2386,10.2913,
quick,59000,0.009314,0.001392,0.001768,
merge,59000,0.057616,0.048914,0.061893,
comb,59000,0.035055,0.009884,0.012819,
bubble,59000,15.147,2.31526,11.5995,
insertion,59000,1.88393,0.000158,3.55062,
selection,59000,10.3933,10.2827,10.2626,
quick,60000,0.011495,0.00192,0.001931,
merge,60000,0.064857,0.044995,0.036035,
comb,60000,0.019532,0.006434,0.008795,
bubble,60000,15.5838,2.42804,12.1715,
insertion,60000,1.97405,0.000148,3.7258,
selection,60000,10.6689,10.5545,10.7074,
quick,60000,0.011278,0.001402,0.001615,
merge,60000,0.066097,0.046014,0.033948,
comb,60000,0.018347,0.006273,0.009927,
bubble,60000,15.5778,2.41476,11.9311,
insertion,60000,1.98526,0.000152,3.70389,
selection,60000,10.7208,10.5961,10.6107,
quick,60000,0.010383,0.001779,0.00196,
merge,60000,0.065095,0.044982,0.037901,
comb,60000,0.020187,0.006192,0.008758,
bubble,60000,15.4698,2.39064,12.0082,
insertion,60000,1.97528,0.000153,3.72036,
selection,60000,10.7876,10.5897,10.5363,
quick,60000,0.009745,0.001219,0.001385,
merge,60000,0.062777,0.044465,0.03702,
comb,60000,0.018875,0.006018,0.008288,
bubble,60000,15.611,2.41179,11.941,
insertion,60000,1.97722,0.000152,3.71224,
selection,60000,10.6454,10.5195,10.5818,
quick,60000,0.010681,0.001685,0.00185,
merge,60000,0.064538,0.044906,0.038071,
comb,60000,0.020969,0.006998,0.009293,
bubble,60000,15.5685,2.38982,12.0289,
insertion,60000,1.9824,0.000182,3.7271,
selection,60000,10.6952,11.1789,10.5146,
quick,60000,0.010495,0.002046,0.002067,
merge,60000,0.067459,0.057494,0.061289,
comb,60000,0.036508,0.009088,0.010574,
bubble,60000,15.5051,2.41475,11.9686,
insertion,60000,1.96717,0.000146,3.6992,
selection,60000,10.7175,10.5602,10.5726,
quick,60000,0.010215,0.001684,0.001914,
merge,60000,0.064386,0.045676,0.038465,
comb,60000,0.020442,0.006315,0.008935,
bubble,60000,15.5288,2.41151,11.8646,
insertion,60000,1.96294,0.000189,3.71876,
selection,60000,10.7337,10.573,10.613,
quick,60000,0.010388,0.001455,0.001368,
merge,60000,0.059039,0.044511,0.039944,
comb,60000,0.024953,0.007058,0.009038,
bubble,60000,15.5322,2.40035,11.8755,
insertion,60000,1.9535,0.000151,3.69008,
selection,60000,10.7178,10.5577,10.5618,
quick,60000,0.011063,0.001697,0.002216,
merge,60000,0.066454,0.045319,0.037642,
comb,60000,0.01944,0.006331,0.008666,
bubble,60000,15.5216,2.3822,11.8903,
insertion,60000,1.9569,0.000152,3.72613,
selection,60000,10.7194,10.5928,10.5809,
quick,60000,0.011292,0.001704,0.00207,
merge,60000,0.067291,0.057472,0.062255,
comb,60000,0.035751,0.008801,0.009714,
bubble,60000,15.572,2.41808,11.9563,
insertion,60000,1.9612,0.000159,3.70318,
selection,60000,10.6971,10.6182,10.6173,
quick,61000,0.012045,0.001399,0.00175,
merge,61000,0.064949,0.048066,0.037039,
comb,61000,0.0198,0.006485,0.008735,
bubble,61000,16.1731,2.50245,12.383,
insertion,61000,2.0831,0.00032,3.77097,
selection,61000,11.1243,11.0003,10.9813,
quick,61000,0.01147,0.00136,0.002327,
merge,61000,0.065949,0.045674,0.037607,
comb,61000,0.019868,0.006634,0.008869,
bubble,61000,16.0262,2.49123,12.3393,
insertion,61000,2.01603,0.00016,3.81429,
selection,61000,11.1076,11.0043,10.9819,
quick,61000,0.010749,0.002044,0.001872,
merge,61000,0.065715,0.046261,0.03663,
comb,61000,0.019924,0.006869,0.008457,
bubble,61000,16.1761,2.49137,12.3009,
insertion,61000,2.01691,0.000154,3.78609,
selection,61000,11.1254,10.9631,10.9357,
quick,61000,0.010742,0.002157,0.002152,
merge,61000,0.066479,0.045415,0.040659,
comb,61000,0.02151,0.007209,0.009067,
bubble,61000,16.0934,2.47832,12.2914,
insertion,61000,1.99222,0.000157,3.77395,
selection,61000,11.09,10.9647,10.9103,
quick,61000,0.011038,0.001855,0.002122,
merge,61000,0.069816,0.047643,0.035479,
comb,61000,0.019319,0.006334,0.009372,
bubble,61000,16.1385,2.4937,12.3628,
insertion,61000,2.00397,0.000154,3.78908,
selection,61000,11.1659,10.8933,11.0019,
quick,61000,0.011676,0.001686,0.001813,
merge,61000,0.066987,0.045444,0.036711,
comb,61000,0.019815,0.007024,0.00967,
bubble,61000,16.0187,2.49486,12.2919,
insertion,61000,2.01692,0.000148,3.78002,
selection,61000,10.9959,10.8858,10.9445,
quick,61000,0.010286,0.001659,0.002178,
merge,61000,0.063496,0.047405,0.040327,
comb,61000,0.021098,0.007183,0.0095,
bubble,61000,16.0348,2.49024,12.3566,
insertion,61000,1.99992,0.000154,3.79226,
selection,61000,11.0842,11.0182,10.902,
quick,61000,0.011317,0.001721,0.002039,
merge,61000,0.06622,0.058431,0.060742,
comb,61000,0.036072,0.008349,0.010539,
bubble,61000,15.9389,2.45835,12.3185,
insertion,61000,2.00265,0.000148,3.77163,
selection,61000,11.0659,10.8984,10.9165,
quick,61000,0.010732,0.001359,0.00162,
merge,61000,0.065235,0.046175,0.038564,
comb,61000,0.020086,0.006197,0.010596,
bubble,61000,16.1046,2.4761,12.3608,
insertion,61000,2.00864,0.000157,3.77593,
selection,61000,11.0915,10.9415,11.0643,
quick,61000,0.011326,0.00171,0.001526,
merge,61000,0.068201,0.046039,0.036967,
comb,61000,0.019962,0.007446,0.008835,
bubble,61000,15.9635,2.45743,12.3032,
insertion,61000,1.98861,0.000157,3.76767,
selection,61000,11.0672,10.9427,10.8771,
quick,62000,0.010399,0.001767,0.002034,
merge,62000,0.062613,0.045181,0.037172,
comb,62000,0.019959,0.006884,0.009679,
bubble,62000,16.5686,2.57154,12.7432,
insertion,62000,2.08533,0.000198,3.90892,
selection,62000,11.3823,11.3087,11.3512,
quick,62000,0.010702,0.001558,0.002319,
merge,62000,0.06553,0.047071,0.03709,
comb,62000,0.020488,0.007074,0.009065,
bubble,62000,16.612,2.58617,12.6607,
insertion,62000,2.041,0.000157,3.91919,
selection,62000,11.444,11.2635,11.3339,
quick,62000,0.010668,0.002066,0.002023,
merge,62000,0.06636,0.046789,0.034399,
comb,62000,0.019066,0.00678,0.009046,
bubble,62000,16.6094,2.57609,12.6921,
insertion,62000,2.09084,0.000182,3.90755,
selection,62000,11.3833,11.2043,11.3292,
quick,62000,0.010909,0.001768,0.001988,
merge,62000,0.065383,0.045434,0.039752,
comb,62000,0.023451,0.00802,0.008799,
bubble,62000,16.6021,2.56673,12.684,
insertion,62000,2.07104,0.000213,3.89512,
selection,62000,11.3934,11.2958,11.272,
quick,62000,0.011064,0.001481,0.002154,
merge,62000,0.065436,0.04461,0.03604,
comb,62000,0.019397,0.007049,0.008565,
bubble,62000,16.4727,2.56034,12.7371,
insertion,62000,2.09075,0.000197,3.90206,
selection,62000,11.5447,11.3074,11.2421,
quick,62000,0.011134,0.001728,0.002183,
merge,62000,0.064846,0.045654,0.036137,
comb,62000,0.019983,0.006441,0.009184,
bubble,62000,16.6184,2.57327,12.6571,
insertion,62000,2.07873,0.000209,3.8873,
selection,62000,11.4068,11.2678,11.2639,
quick,62000,0.011077,0.002057,0.002397,
merge,62000,0.06622,0.047112,0.036786,
comb,62000,0.020646,0.007094,0.008289,
bubble,62000,16.4548,2.55823,12.6853,
insertion,62000,2.06156,0.000209,3.89053,
selection,62000,11.4226,11.3232,11.3439,
quick,62000,0.011459,0.001716,0.002253,
merge,62000,0.066617,0.058401,0.060818,
comb,62000,0.037882,0.007831,0.010037,
bubble,62000,16.5595,2.59398,12.7057,
insertion,62000,2.06944,0.000213,3.91367,
selection,62000,11.4286,11.2895,11.3534,
quick,62000,0.011097,0.002138,0.002479,
merge,62000,0.067571,0.047137,0.036479,
comb,62000,0.020614,0.006867,0.008194,
bubble,62000,16.5144,2.5629,12.6829,
insertion,62000,2.15316,0.000157,3.9035,
selection,62000,11.4395,11.3147,11.2837,
quick,62000,0.011422,0.001465,0.002384,
merge,62000,0.068262,0.045769,0.035554,
comb,62000,0.020686,0.006936,0.008922,
bubble,62000,16.4869,2.56876,12.7012,
insertion,62000,2.06796,0.000201,3.92585,
selection,62000,11.3884,11.258,11.2927,
quick,63000,0.010677,0.001403,0.002072,
merge,63000,0.062003,0.045855,0.036179,
comb,63000,0.02149,0.006556,0.008972,
bubble,63000,17.1196,2.62954,13.086,
insertion,63000,2.15876,0.000159,4.04641,
selection,63000,11.8602,11.6404,11.6857,
quick,63000,0.010645,0.001402,0.002236,
merge,63000,0.067282,0.047079,0.037293,
comb,63000,0.020364,0.007482,0.009612,
bubble,63000,17.1142,2.64686,13.06,
insertion,63000,2.17065,0.000159,4.07186,
selection,63000,11.7761,11.6745,11.6803,
quick,63000,0.011305,0.00128,0.001427,
merge,63000,0.063624,0.046159,0.039607,
comb,63000,0.020793,0.007094,0.008614,
bubble,63000,17.0262,2.63934,13.3227,
insertion,63000,2.16221,0.00016,4.08268,
selection,63000,11.7764,11.6482,11.6351,
quick,63000,0.011599,0.001467,0.002292,
merge,63000,0.067265,0.04659,0.036444,
comb,63000,0.020937,0.007389,0.008389,
bubble,63000,16.9727,2.63069,13.0952,
insertion,63000,2.18157,0.000159,4.05523,
selection,63000,11.8301,11.7038,11.6467,
quick,63000,0.010337,0.001286,0.001614,
merge,63000,0.064242,0.04719,0.039026,
comb,63000,0.020961,0.007627,0.008998,
bubble,63000,17.0002,2.64919,13.0932,
insertion,63000,2.22229,0.000164,4.08395,
selection,63000,11.782,11.651,11.6532,
quick,63000,0.01193,0.00201,0.001577,
merge,63000,0.067294,0.047904,0.036241,
comb,63000,0.020337,0.006992,0.009047,
bubble,63000,17.1382,2.65932,13.1342,
insertion,63000,2.17648,0.000163,4.05562,
selection,63000,11.8002,11.6754,11.6733,
quick,63000,0.010571,0.001765,0.001998,
merge,63000,0.068995,0.0485,0.036684,
comb,63000,0.020405,0.01022,0.014515,
bubble,63000,17.1156,2.65905,13.0845,
insertion,63000,2.15484,0.000159,4.07467,
selection,63000,11.7859,11.6538,11.6324,
quick,63000,0.012364,0.001835,0.001884,
merge,63000,0.068349,0.046984,0.037408,
comb,63000,0.020715,0.007277,0.009537,
bubble,63000,16.9655,2.63237,13.0798,
insertion,63000,2.16902,0.000165,4.06292,
selection,63000,11.8101,11.6644,11.6392,
quick,63000,0.010814,0.001498,0.002193,
merge,63000,0.071222,0.048818,0.036941,
comb,63000,0.02023,0.006833,0.008992,
bubble,63000,17.0874,2.6371,13.0458,
insertion,63000,2.16711,0.000159,4.06861,
selection,63000,11.7195,11.6054,11.6057,
quick,63000,0.011437,0.002278,0.002251,
merge,63000,0.071991,0.047827,0.037441,
comb,63000,0.021446,0.007296,0.009508,
bubble,63000,17.0371,2.63136,13.0644,
insertion,63000,2.19771,0.000167,4.0817,
selection,63000,11.8959,11.6854,11.7245,
quick,64000,0.011984,0.001672,0.002347,
merge,64000,0.069753,0.048887,0.036675,
comb,64000,0.020922,0.007169,0.008921,
bubble,64000,17.7946,2.74232,13.6451,
insertion,64000,2.20772,0.000167,4.16311,
selection,64000,12.2505,12.1191,12.0863,
quick,64000,0.011295,0.002065,0.002083,
merge,64000,0.071121,0.047375,0.038712,
comb,64000,0.02216,0.007867,0.008774,
bubble,64000,17.7618,2.73262,13.8836,
insertion,64000,2.2074,0.000162,4.08924,
selection,64000,12.1538,11.9613,12.0234,
quick,64000,0.010592,0.00155,0.001963,
merge,64000,0.066303,0.048514,0.036949,
comb,64000,0.02118,0.007406,0.009037,
bubble,64000,17.7662,2.74059,13.8497,
insertion,64000,2.22264,0.000162,4.13995,
selection,64000,12.1707,12.0273,12.0461,
quick,64000,0.011404,0.001467,0.00203,
merge,64000,0.069792,0.047404,0.035666,
comb,64000,0.019708,0.006696,0.009569,
bubble,64000,17.7032,2.733,13.5509,
insertion,64000,2.26516,0.000164,4.1833,
selection,64000,12.1888,12.0158,12.0035,
quick,64000,0.01189,0.001482,0.002141,
merge,64000,0.068629,0.048223,0.035064,
comb,64000,0.019737,0.006904,0.009515,
bubble,64000,17.682,2.71961,13.5813,
insertion,64000,2.20045,0.000169,4.12815,
selection,64000,12.0867,11.9826,11.9868,
quick,64000,0.011666,0.002101,0.00201,
merge,64000,0.070822,0.049642,0.035643,
comb,64000,0.020121,0.006927,0.009029,
bubble,64000,17.5882,2.71397,13.5214,
insertion,64000,2.19818,0.000162,4.11638,
selection,64000,12.1659,12.0059,11.9747,
quick,64000,0.012451,0.001863,0.00238,
merge,64000,0.067948,0.047588,0.038651,
comb,64000,0.021389,0.007251,0.008872,
bubble,64000,17.696,2.71258,13.4981,
insertion,64000,2.2118,0.000162,4.11171,
selection,64000,12.04,11.9146,12.0095,
quick,64000,0.011494,0.00169,0.002394,
merge,64000,0.072025,0.048997,0.036581,
comb,64000,0.020038,0.006529,0.008702,
bubble,64000,17.6492,2.71653,13.6018,
insertion,64000,2.20587,0.000161,4.11043,
selection,64000,12.1092,11.9746,11.9936,
quick,64000,0.010971,0.001927,0.002268,
merge,64000,0.069605,0.046827,0.037056,
comb,64000,0.021619,0.007998,0.009298,
bubble,64000,17.5912,2.72366,13.531,
insertion,64000,2.1954,0.000161,4.10894,
selection,64000,12.1036,11.946,11.9985,
quick,64000,0.011035,0.001918,0.002181,
merge,64000,0.06557,0.048649,0.037166,
comb,64000,0.020684,0.007811,0.009038,
bubble,64000,17.7485,2.70955,13.4194,
insertion,64000,2.27052,0.000161,4.11537,
selection,64000,12.0676,11.966,11.9734,
quick,65000,0.012302,0.001906,0.002048,
merge,65000,0.069964,0.049645,0.038809,
comb,65000,0.022415,0.008743,0.010015,
bubble,65000,18.2038,2.80198,13.8643,
insertion,65000,2.24977,0.000169,4.25274,
selection,65000,12.4527,12.359,12.3813,
quick,65000,0.011333,0.00166,0.00193,
merge,65000,0.067209,0.049676,0.038116,
comb,65000,0.021514,0.007213,0.008991,
bubble,65000,18.3595,2.7977,13.8601,
insertion,65000,2.28518,0.000165,4.26008,
selection,65000,12.4736,12.3915,12.3898,
quick,65000,0.012391,0.001856,0.001879,
merge,65000,0.069783,0.047782,0.032835,
comb,65000,0.019322,0.006939,0.009475,
bubble,65000,18.2112,2.79577,13.9041,
insertion,65000,2.27003,0.000165,4.26887,
selection,65000,12.4837,12.3678,12.5058,
quick,65000,0.011524,0.002022,0.00163,
merge,65000,0.069111,0.048159,0.033502,
